CNTRLNUM,OCCRDATE,OPCODE,TAILNUM,SERNUM,MAKE,GROUPS,PARTLOC,PARTCOND,PRECAUTION,NATURE,STAGEOP,REMARKS
96080800430,7/19/1996 0:00:00,USAA,283AU,23116,BOEING,737,BS947-995,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-6 CHECK VISUAL INSPECTION, FOUND SPOTS OFCORROSION ALONG SIDES OF STRINGER BS 947-995 S-27L.  REMOVED STRINGERSECTION, FABRICATED NEW SECTION AND INSTALLED, REPAIRED PER SRM 53-10-3.CORROSION TASK NR C53-202-01 CORROSION LEVEL 1.  (M)"
96080800431,7/19/1996 0:00:00,USAA,283AU,23116,BOEING,737,BS 947.5,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-6 CHECK VISUAL INSPECTION, FOUND .33 INCH CORRODEDAREA FLOOR BEAM BS 947.5 RBL 10 TO LBL 36.  INSTALLED REPLACEMENT T-CAP,REPAIRED PER TR 53-10-05C.  CORROSION TASK NR C53-107-02, CORROSION LEVEL 1. (M)"
96080800432,7/19/1996 0:00:00,USAA,283AU,23116,BOEING,737,BS 1006,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-6 CHECK VISUAL INSPECTION, FOUND CORROSION 3INCHES AT FLOOR BEAM STATION 1006 LBL 8.  CUT OFF T-CAP THATWAS OUT OFLIMITS, FABRICATED REPLACEMENT AND INSTALLED PER SRM 53-10-9 FIG 2.CORROSION TASK NR C53-107-02, CORROSION LEVEL 1.  (M)"
96080800433,7/19/1996 0:00:00,USAA,283AU,23116,BOEING,737,BS312,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-6 CHECK VISUAL INSPECTION, FOUND TWO 1 INCH BY 3INCH CORRODED AREAS AT NUT PLATE HOLES T-CAP, BS 312 FLOOR BEAM BBL 0, RBL8.  INSTALLED T-CAP REPAIR AND REPAIRED PER SRM 53-10-9.  CORROSION TASK NRC53-107-02, CORROSION LEVEL1.  (M)"
96080800434,7/18/1996 0:00:00,USAA,244US,22752,BOEING,737,BS 1016,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-6 CHECK VISUAL INSPECTION, FOUND 1 INCH BY 8 INCHCORROSION FLOOR BEAM F/S 1016 BL 0 TO RBL 12.  SPLICED IN FLOOR BEAM T-CAPAND DOUBLERS REPAIRED PER SRM 53-10-9 EA 41313.  (M)"
96080800435,7/18/1996 0:00:00,USAA,244US,22752,BOEING,737,BS 710-727,CORRODED,NONE,OTHER,INSP/MAINT,"INT - DURING Q-6 CHECK VISUAL INSPECTION, FOUND .5 INCH DIAMETERCORRODED AREA PLUS 4 KEEL BEAM RBL 6.4 FS 727 TO FS 710.  SPOT FACED HOLESINSTALLED, INSTALLED REPAIR STRAP.  REPAIRED PER EA 41303.  (M)"
96080800436,7/18/1996 0:00:00,USAA,244US,22752,BOEING,737,BS 178,CRACKED,NONE,OTHER,INSP/MAINT,"INT - DURING Q-6 CHECK VISUAL INSPECTION, FOUND APPROXIMATELY 1INCH CRACK IN 178 BULKHEAD TWO PLACES LEFT SIDE AT LOWERLEFT MOUNT FORRADAR.  INSTALLED DOUBLERS, REPAIRED PER TR 53-10-11.(M)"
96080800437,7/18/1996 0:00:00,USAA,244US,22752,BOEING,737,BS 178,CRACKED,NONE,OTHER,INSP/MAINT,"INT - DURING Q-6 CHECK VISUAL INSPECTION, FOUND APPROX 1 INCHCRACK IN 178 BULKHEAD 2 PLACES RIGHT SIDE AT LOWER RIGHT MOUNT FOR RADAR.INSTALLED DOUBLER AND FILLERS, REPAIRED PER TR 53-10-11.(M)"
96080800438,7/19/1996 0:00:00,USAA,238US,22398,BOEING,737,BS520,CRACKED,NONE,OTHER,INSP/MAINT,"BOS - DURING UNSCHEDULED MAINTENANCE, FOUND 2.4 INCH CRACK LTSIDE OF FUSELAGE S16L AT STATION 520, CONFIRMED BY EDDY CURRENT.  INSTALLEDDOUBLER PER SRM 53-30-3 FIG6 AS PERMANENT REPAIR.  (M)"
96080800439,7/12/1996 0:00:00,USAA,993VJ,47332,DOUG,DC9,RT ENGINE,FAILED,UNSCHED LANDING,WARNING INDICATION,CRUISE,"FLT 1240 - PIT-BGM - IN CRUISE, RIGHT HYDRAULIC SYSTEM LOW PRESSURELIGHT AND RUDDER CONTROL MANUAL LIGHT ILLUMINATED.  NO QUANTITY LOSS.RETURNED TO PIT.  REPLACED NR 2 ENGINE DRIVEN PUMP.  (M)"
96080800440,7/15/1996 0:00:00,USAA,814US,48094,DOUG,DC9,NLGDOOR,VIBRATES,UNSCHED LANDING,VIBRATION/BUFFET,CLIMB,"FLT 1448 - PIT-PHL - AFTER TAKEOFF, EXPERIENCED SEVERE NOSE GEARVIBRATION AND UNSAFE INDICATION ON NOSE GEAR.  CYCLED GEAR, NO CHANGE.AFTER RETRACTING MAIN GEAR DOORS, GOT DOWN AND LOCKED INDICATION ON NOSEGEAR.  RETURNED TO FIELD.  REPLACED LEFT AND RIGHT NOSE GEAR FORWARD DOORACTUATOR LINKS.  (M)"
96080800441,7/15/1996 0:00:00,USAA,813US,48093,DOUG,DC9,RT PACK DUCT,LOOSE,UNSCHED LANDING,OTHER,CRUISE,FLT 647 - LGA-PBI - UNABLE TO HOLD CABIN ALTITUDE AT FL 350.  CABINCLIMBING AT 500-600 FEET PER MINUTE.  STILL UNABLE TO CONTROL IN MANUAL.DIVERTED TO CHS.  FOUND LOOSE CLAMP ON RIGHT PACK DUCT WORK.  RESECUREDDUCT.  (M)
96080800442,7/16/1996 0:00:00,USAA,931VJ,47188,DOUG,DC9,NLG,FAILED,UNSCHED LANDING,FALSE WARNING,CLIMB,FLT 845 - CLT-SDF - NOSE GEAR UNSAFE LIGHT ON WITH GEAR RETRACTION.RECYCLED GEAR WITH SAME RESULT.  RETURNED TO FIELD.REPLACED R2-28 RELAY.GEAR SWING CHECKS GOOD.(M)
96080800443,7/23/1996 0:00:00,USAA,821US,49138,DOUG,DC9,RIGHT,FAILED,OTHER,FLUID LOSS,APPROACH,"FLT 790 - CLT-IND - ON APPROACH, RIGHT HYDRAULIC SYSTEM QUANTITYBEGAN DROPPING.  MAIN GEAR LOCKED, BUT HAD TO USE EMERGENCY EXTENSION TO GETNOSE GEAR LOCKED.  REPLACED RIGHT HYDRAULIC FILTER HOUSING ASSY.  (M)"
96080800444,7/17/1996 0:00:00,USAA,857US,11289,FOKKER,F28,AVIONICS RACK,FAILED,UNSCHED LANDING,WARNING INDICATION,CLIMB,"PIT - FL 1601 - AFTER TAKEOFF, CREW RECEIVED 'NO AUTOLAND'MESSAGE.  NEITHER AUTOPILOT WOULD TURN ON.  FLIGHT RETURNED TO PIT ANDLANDED WITH NO FURTHER INCIDENT.  MAINTENANCE REPLACED THE NR 1 FCC.(M)"
96080800445,7/9/1996 0:00:00,USAA,422US,23989,BOEING,737,NR 2 ENG,MALFUNCTIONED,ENGINE SHUTDOWN,FALSE WARNING,CRUISE,"CLT - FL 2127 - AT CRUISE, PRIOR TO DESCENT, THE NR 2 ENG OILPRESSURE INDICATED ZERO.  ALL OTHER INDICATIONS WERE NORMAL.  THE NR 2 ENGOIL PRESSURE SHOWED ZERO FOR ABOUT 60 SECONDS BEFORE IT WAS PLACED AT IDLE.THREE MINUTES LATER, SHUTDOWNTHE NR 2 ENGINE FOR CAUTION REASONS.  ANEMERGENCY WAS DECLARED AND THE FLIGHT LANDED SAFELY WITH NO FURTHERINCIDENT.  TOTAL SINGLE ENGINE TIME WAS TWENTY-FIVE MINUTES.  MAINTENANCEREPLACED THE NR 2 ENGINE OIL PRESSURE SWITCH AND OIL PRESSURE TRANSMITTER.OPS CHECK WAS NORMAL.  INSPECTION OF ENGINE AFTER SHUTDOWN SHOWED NODEFECTS.  ALL ENGINE PARAMETERS CHECKED NORMAL.  (M)"
96080800446,7/11/1996 0:00:00,USAA,529AU,24411,BOEING,737,CABIN,FAILED,NONE,NO TEST,INSP/MAINT,LAS - FL 623 - FLOOR TRACK EMERGENCY LIGHTS INOP AT ROW 22 DEF.MAINTENANCE REPLACED THE EMERGENCY LIGHT LENSE P/N 07912AND BULB P/N0L3071BPEGPL AT ROW 22 DEF.  OPS CHECK GOOD.(M)
96080800447,7/16/1996 0:00:00,USAA,775AU,24933,BOEING,737,AFT PRESSBLKHD,OUT OF POSITION,UNSCHED LANDING,WARNING INDICATION,CLIMB,"BWI - FLT 262 - AFTER TAKEOFF FROM BWI, CAPTAIN WAS UNABLE TOPRESSURIZE AIRCRAFT.  FLIGHT RETURNED TO FIELD AT BWI.  NOEMERGENCY WASDECLARED AND THE FLIGHT LANDED WITH NO FURTHER INCIDENT.  MX CLEANED WATERDRAIN LINES ON BOTH PACKS AND LINES TO LEFT AND RIGHT STANDBY TEMPERATURECONTROL VALVES.  PACK FLOW CHECKED NORMAL AT MIXING CHAMBER.  ALSO, FOUNDLARGE AIR LEAK AT REAR PRESURE BULKHEAD.  SEAL WAS FOUND OUT OF THE TRACKWHERE APU DUCT ENTERS THE PRESSURIZED AREA.  REPAIREDSAME.  ENGINE RUNACCOMPLISHED AT ALL POWER SETTINGS.  DUCT PRESSURE, PACK OPERATION ANDPRESSURIZATION OK.  (M)"
96080800448,7/17/1996 0:00:00,USAA,286AU,23133,BOEING,737,NLG,FAILED,OTHER,FALSE WARNING,DESCENT,"MCO - FL 1145 - ON DESCENT INTO MCO, LANDING GEAR WAS LOWERED,NOSE GEAR RED LIGHT FLICKERED ON.  CAPTAIN WENT THROUGH MANUAL GEAREXTENSION PROCEDURE.  NOSE GEAR SHOWED DOWN AND LOCKED IN VIEW FINDER.EMERGENCY EQUIPMENT WAS CALLED OUT.  ABOUT FOUR MINUTES FROM LANDING GEARLIGHT WENT TO GREEN.  FLIGHT LANDED WITH NO FURTHER INCIDENT.  MAINTENANCEREPLACED THE NOSE GEAR DOWNLOCK SENSOR.  SYSTEM CHECKS NORMAL.  (M)"
96080800449,7/19/1996 0:00:00,USAA,445US,24863,BOEING,737,GEARINDICATION,TRIPPED,ABORTED APPROACH,FALSE WARNING,APPROACH,"PIT - FL 1211 - ON APPROACH INTO PIT, CREW RECEIVED A REDINDICATION LIGHT WITH THE GEAR DOWN.  CAPTAIN REQUESTED A FLYBY OF THE TOWERAND RECEIVED CONFIRMATION OF THE GEAR BEING DOWN.  AFTER TALKING WITHMAINTENANCE AND FOLLOWING ABNORMAL PROCEDURES, THE CREW FOUND THAT A CIRCUITBREAKER WAS THE CAUSE OF THE LIGHT.  THE CIRCUIT BREAKER WAS RESTORED ANDTHE LIGHT WENT OUT AS THE FLIGHT WAS EN ROUTE TO A SECOND FLYBY.  THE SECONDFLYBY WAS CANCELLED AND THE FLIGHT LANDED SAFELY IN PIT.  RESTORED CIRCUITBREAKER.  (M)"
96080800450,7/21/1996 0:00:00,USAA,560AU,23514,BOEING,737,CABIN,BROKEN,NONE,NO TEST,INSP/MAINT,TPA - MAINTENANCE FOUND THE EMERGENCY LIGHTS INOP ON LEFT SEATAT EMERGENCY EXIT ROW.  MAINTENANCE FOUND BROKEN WIRE.  REPAIRED SAME.  OPSCHECK GOOD. (M)
96080800451,7/22/1996 0:00:00,USAA,231US,21976,BOEING,737,LANDING GEAR,MALFUNCTIONED,OTHER,FALSE WARNING,DESCENT,"CLT - FLT 1979 - ON DESCENT INTO CLT, WHEN LANDING GEAR LOWERED,CREW RECEIVED THREE GEAR RED LIGHTS AND THREE GEAR GREEN LIGHTS.  THE GEARHORN SOUNDED AT FLAPS 15.  CREW RECYCLED GEAR AND RECEIVED THREE GEAR GREENLIGHTS ONLY.  THE FLIGHT LANDED WITH NO FURTHER INCIDENT.  MAINTENANCEJACKED AIRCRAFT AND CYCLED GEAR SEVERAL TIMES.  UNABLE TO DUPLICATE.CLEANED AND LUBED GEAR HANDLE.  CYCLED GEAR SEVERAL MORE TIMES AND WAS STILLUNABLE TO DUPLICATE.  SYSTEM OPS CHECK GOOD.(M)"
96080800654,7/28/1996 0:00:00,SWAA,356SW,25251,BOEING,737,NR 2,DAMAGED,NONE,OTHER,TAKEOFF,NUMBER 2 WHEEL DAMAGED.  REMOVED AND REPLACED NUMBERS 1 AND 2 TIRE/WHEEL ASSEMBLIES PER BOEING M/M.
96080800655,8/1/1996 0:00:00,SWAA,511SW,24188,BOEING,737,R 1 DOOR,DEPLOYED,NONE,OTHER,INSP/MAINT,INADVERTENT SLIDE DEPLOYMENT AT FWD SERVICE DOOR.  REPLACED SLIDE ASSEMBLY PER BOEING M/M.
96080800656,7/30/1996 0:00:00,SWAA,355SW,25250,BOEING,737,LANDING GEAR,NOT REMOVED,RETURN TO BLOCK,OTHER,TAKEOFF,"AFTER TAKEOFF, LANDING GEAR WOULD NOT RETRACT.  AIRCRAFT RETURNED TO PHX AND MADE AN UNEVENTFUL LANDING.  INSPECTED AIRCRAFT, REMOVED GEAR PINS."
96080800657,8/5/1996 0:00:00,SWAA,675AA,23253,BOEING,737,APU,MALFUNCTIONED,RETURN TO BLOCK,FALSE WARNING,CLIMB,"ON CLIMBOUT, APU FIRE WARNING LIGHT AND BELL SOUNDED, FIRE BOTTLE WAS DISCHARGED.  AIRCRAFT RETURNED TO LAS AND MADE ANUNEVENTFUL LANDING.  INSPECTED AIRCRAFT AND FOUND NO EVIDENCE OF FIRE OR OVERHEAT CONDITION.  DEFERRED FIRE DETECT/EXTINGUISHING SYSTEMS AND CONTINUED PER MEL."
96080800658,8/5/1996 0:00:00,SWAA,80SW,22675,BOEING,737,NR 3 LE SLAT,MALFUNCTIONED,UNSCHED LANDING,WARNING INDICATION,CLIMB,"ON CLIMBOUT, NR 3 SLAT WOULD NOT FULLY RETRACT.  AIRCRAFT RETURNED TO MAF AND MADE AN UNEVENTFUL LANDING.  INSPECTED AND LUBED SLAT TRACKS, OPERATION CHECKED SLATS.  MX FERRIED TO DAL.  REMOVED AND REPLACED NR 3 SLAT ACTUATOR AND OP CHECKED PER BOEING M/M."
96080800659,8/2/1996 0:00:00,SWAA,315SW,23337,BOEING,737,VERT STAB,GOUGED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND DOUBLER ON LT VERTICAL STAB AFT T-BEAM HAS A DEEP GOUGE, 10 INCHES FROM TOP OF BODY.  REPLACED DOUBLER PER BOEING SRM."
96080800660,8/2/1996 0:00:00,SWAA,315SW,23337,BOEING,737,BS 995,DENTED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND FUSELAGE SKIN DENTED AT BS 995, RBL 611, WL 226.  REPAIRED PER BOEING SRM."
96080800661,7/27/1996 0:00:00,SWAA,26SW,21117,BOEING,737,CABIN,DISCHARGED,NONE,NO TEST,INSP/MAINT,"DURING SCHEDULED SERVICE CHECK, FOUND FWD EMERGENCY EXIT LIGHTS INOP.  REPLACED BATTERY PACK PER BOEING M/M."
96080800287,7/23/1996 0:00:00,SWAA,87SW,22903,BOEING,737,BS 344,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D-CHECK, FOUND FLOOR BEAM UPPER FLANGE CORRODED AT BS 344 LBL 4 TO 22.  REPLACED T-CAP PER BOEING SRM."
96081500003,8/3/1996 0:00:00,SWAA,677AA,23291,BOEING,737,NR 1,DAMAGED,RETURN TO BLOCK,F.O.D.,TAKEOFF,"EXPERIENCED BIRD STRIKE TO NUMBER 1 ENGINE ON TAKEOFF ACCOMPANIED BY VIBRATION.  AIRCRAFT RETURNED TO BHM AND MADE AN UNEVENTFUL LANDING.  PERFORMED BIRD STRIKE AND BORESCOPE INSPECTIONS, REPLACED 8 ENGINE FAN BLADES AND PERFORMED ENGINE RUN PER BOEING M/M."
96081500036,7/30/1996 0:00:00,SWAA,89SW,22904,BOEING,737,BS 178,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D CHECK, FOUND CRACK INDICATION UNDER VERTICAL STRAP AT BS 178, LBL 5, WL 196.  REPAIRED PER BOEING SRM."
96081500037,7/30/1996 0:00:00,SWAA,89SW,22904,BOEING,737,BS 1016,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D CHECK, FOUND FLOORBEAM CORROSION ON FORWARD EDGE OF BEAM, BS 1016, RBL 4.5.  REPAIRED PER SWA RA1-253-1476."
96081500038,7/30/1996 0:00:00,SWAA,89SW,22904,BOEING,737,BS 468,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D CHECK, FOUND WEB IN FORWARD CARGO BIN CRACKED APPROX 1.75 INCH AT BS 468, RBL 23.  REPAIRED PER BOEING SRM."
96081500039,7/30/1996 0:00:00,SWAA,89SW,22904,BOEING,737,BS  500,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D CHECK, FOUND STRINGER 16R CRACKED BETWEEN 500A AND 500B.  REPAIRED PER BOEING SRM."
96081500040,7/30/1996 0:00:00,SWAA,89SW,22904,BOEING,737,LT WING,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D CHECK, FOUND LT WING NR 3 OUTBOARD AUXILIARY TRACK CUTOUT CRACKED APPROXIMATELY .25 INCH.  REPAIRED PER SWA RA 1-257-167."
96081500041,7/27/1996 0:00:00,SWAA,87SW,22903,BOEING,737,BS 907,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D CHECK, FOUND RT SIDE FUSELAGE SKIN CRACKED AT BS 907.  REPAIRED PER BOEING SRM."
96081500042,7/27/1996 0:00:00,SWAA,87SW,22903,BOEING,737,BS 986.5/1006,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D CHECK, FOUND AFT GALLEY LOWER LOBE STRINGER 27L CORRODED AT BS 1006, AND AT BS 986.5.  REPAIRED PER BOEING SRM."
96081500043,7/27/1996 0:00:00,SWAA,87SW,22903,BOEING,737,BS 294,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D CHECK, FOUND FLOORBEAM CORROSION AT BS 294, RBL 21, AT BS 294, RBL 39, AT BS 294, RBL 27.  REPAIRED PER SWA RA TI 253-08 AND BOEING SRM."
96081500044,7/27/1996 0:00:00,SWAA,87SW,22903,BOEING,737,BS 986.5,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D CHECK, FOUND FLOORBEAM CORROSION AT BS 986.5 AT AFT FLANGE AND AT LBL 4.  REPLACED PER BOEING SRM."
96081500045,7/27/1996 0:00:00,SWAA,87SW,22903,BOEING,737,BS 312,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D CHECK, FOUND FLOORBEAM CORROSION AT BS 312 ON UPPER SURFACE AND AROUND SCREW HOLES, LBL 12 TO RBL 3.  REPAIRED PER BOEING SRM."
96081500046,7/27/1996 0:00:00,SWAA,87SW,22903,BOEING,737,BS 294,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D CHECK, FOUND FLOORBEAM CORROSION AT BS 294 ON UPPER SURFACE AND AROUND SCREW HOLES, RBL 1.  REPLACED T-CAP PER BOEING SRM."
96081500047,7/27/1996 0:00:00,SWAA,87SW,22903,BOEING,737,BS 807,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D CHECK, FOUND FUSELAGE SKIN CRACKED AT BS 807, AT S22L, JUST AFT AND ABOVE EXIT LIGHT.  REPAIRED PER BOEING SRM."
96081500048,7/27/1996 0:00:00,SWAA,60SW,21812,BOEING,737,BS 790,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED SERVICE CHECK, FOUND FUSELAGE SKIN CRACKED 1.5 INCHES AT BS 790, AT S24L, BOTTOM SIDE OF S24L.  REPAIRED PER BOEING SRM."
96081500050,7/26/1996 0:00:00,SWAA,514SW,25153,BOEING,737,PNEUMATIC SYST,FAILED,OTHER,WARNING INDICATION,CRUISE,"AT FL 350, ALTIMETER WARNING HORN SOUNDED.  CREW PERFORMED RAPID DESCENT TO 16,000 FEET.  LEFT PNEUMATIC DUCT PRESS INDICATED 45 PSI AND RT, 13 PSI.  MAIN OUTFLOW INDICATED FULLY CLOSED AT ALL TIMES.  FLIGHT LANDED NORMALLY.  REMOVED AND REPLACED PRSOV PNEUMATIC CONTROL TUBE, AND OPS CHECKED PER BOEING M/M."
96081500051,8/5/1996 0:00:00,SWAA,59SW,21811,BOEING,737,BS 380,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND STRINGER CLIPS CRACKED AT BS 380, S21L AND S22L.  REPLACED PER BOEING SRM."
96081500052,8/5/1996 0:00:00,SWAA,59SW,21811,BOEING,737,BS 948.5,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND SUPPORT ANGLE CRACKED AT BS 947.5, AT S22R.  REPLACED PER BOEING SRM."
96081500053,8/5/1996 0:00:00,SWAA,59SW,21811,BOEING,737,BS 495,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND STRINGER 22R CRACKED AT BS 495.  REPLACED PER BOEING SRM."
96081500054,8/5/1996 0:00:00,SWAA,59SW,21811,BOEING,737,BS 480,DENTED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND FUSELAGE FRAME DENTED AT BS 480, S22L.  INSTALLED DOUBLER PER BOEING SRM."
96081500055,8/5/1996 0:00:00,SWAA,59SW,21811,BOEING,737,BS 379-384,DENTED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND FUSELAGE SKIN DENTED AT BS 379-384, BETWEN S22 AND 23R.  INSTALLED DOUBLER REPAIR PER BOEING SRM."
96081500056,8/5/1996 0:00:00,SWAA,59SW,21811,BOEING,737,BS 436-455,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND FUSELAGE TIE STRAP CORRODED AT NUTPLATE HOLES, BS 436-455, RBL 27.  INSTALLED REPAIR PER BOEING SRM."
96081500057,8/5/1996 0:00:00,SWAA,59SW,21811,BOEING,737,BS 460,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND SHEAR TIE CRACKED AT BS 460 BETWEEN S19 AND 20L.  REPLACED PER BOEING SRM."
96081500058,8/5/1996 0:00:00,SWAA,59SW,21811,BOEING,737,BS 420,DAMAGED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND FRAME DENTED AND GOUGED AT BS 420, LBL 62.  REPLACED FRAME PER BOEING SRM."
96081500059,8/5/1996 0:00:00,SWAA,59SW,21811,BOEING,737,BS 440/492,DAMAGED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND FORWARD CARGO FRAMES CRACKED IN UPPER FLANGE AT BS 492, RBL 36, WL 167, AT BS 440, RBL 35 AND AT RBL 39.  INSTALLED DOUBLER REPAIRS PER BOEING SRM."
96081500060,8/5/1996 0:00:00,SWAA,59SW,21811,BOEING,737,BS 500,DAMAGED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND FRAMES CRACKED AT BS 500B, LBL 34-50, WL 160-169, AND AT BS 500, LBL 35-38, WL 161-168. INSTALLED DOUBLER REPAIRS PER BOEING SRM."
96081500061,8/5/1996 0:00:00,SWAA,59SW,21811,BOEING,737,FUSELAGE,DAMAGED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND FUSELAGE SKIN DENTED AT BS 402.5 BETWEEN S24 AND 25R AND AT BS 357 AND BS 358, BETWEEN S24 AND 25R. INSTALLED DOUBLER REPAIRS PER BOEING SRM."
96081500062,8/5/1996 0:00:00,SWAA,59SW,21811,BOEING,737,BS 338/339,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND CREASE BEAM INBOARD CHORD CRACKED AT BS 638 AND BS 639, LBL 63, WL 208.  INSTALLED REPAIR PER BOEING SRM."
96081500063,8/5/1996 0:00:00,SWAA,59SW,21811,BOEING,737,BS 1138,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND CRACKED WEB AT BS 1138, S5L.  INSTALLED REPAIR PER BOEING SRM."
96081500064,8/5/1996 0:00:00,SWAA,59SW,21811,BOEING,737,AFT GALLEY DOOR,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND FOWARD GALLEY DOOR AFT FRAME CRACKED ON FRAME LOWER STOP PIN FITTING AND AT NR 4 STOP FITTING.  INSTALLED REPAIR PER BOEING SRM."
96081500355,8/1/1996 0:00:00,SWAA,669SW,23752,BOEING,737,CABIN,DISCHARGED,NONE,NO TEST,INSP/MAINT,"AT GATE, FOUND FLOOR EMERGENCY TRACK LIGHTS INOPERATIVE AT MID-CABIN AREA.  REPLACED BATTERY PACK PER BOEING M/M."
96081500356,8/1/1996 0:00:00,SWAA,506SW,24183,BOEING,737,RT MLG,MALFUNCTIONED,UNSCHED LANDING,FALSE WARNING,CLIMB,DIVERTED TO PHX DUE TO RIGHT MAIN GEAR UNSAFE LIGHT ILLUMINATING IN-FLIGHT.  AIRCRAFT LANDED WITHOUT INCIDENT.  INSPECTED AND REPLACED RIGHT GEAR UPLOCK SENSOR PER BOEING M/M.
96081500357,8/2/1996 0:00:00,SWAA,609SW,27929,BOEING,737,LANDING GEAR,OUT OF ADJUST,UNSCHED LANDING,FALSE WARNING,CRUISE,AIR RETURN TO PHX DUE TO TAKEOFF WARNING INDICATION SOUNDING IN-FLIGHT.  AIRCRAFT LANDED WITHOUT INCIDENT.  INSPECTED AND ADJUSTED GROUND SHIFT SENSOR AND OPS CHECKED PER BOEING M/M.
96081500358,8/7/1996 0:00:00,SWAA,59SW,21811,BOEING,737,AFT GALLEY,BROKEN,NONE,NO TEST,INSP/MAINT,"AT GATE, FOUND BOTH AFT EMERGENCY EXIT LIGHTS REMAINING ILLUMINATED AT ALL TIMES.  REMOVED AFT GALLEY AND REPAIRED BROKEN WIRE.  OPS CHECKED OK PER BOEING M/M."
96081500359,8/8/1996 0:00:00,SWAA,56SW,21721,BOEING,737,CABIN,INOPERATIVE,NONE,NO TEST,INSP/MAINT,"AT GATE, FOUND AFT ENTRYWAY EMERGENCY EXIT LIGHTS DIM.  REPLACED LIGHT ASSEMBLY PER BOEING M/M."
96081500360,8/8/1996 0:00:00,SWAA,59SW,21811,BOEING,737,CABIN,DISCHARGED,NONE,NO TEST,INSP/MAINT,"DURING SCHEDULED A1 CHECK, FOUND EMERGENCY EXIT AT AFT ENTRY DOOR INOPERATIVE.  REPLACED BATTERY PACK  PER BOEING M/M."
96081500361,8/8/1996 0:00:00,SWAA,59SW,21811,BOEING,737,CABIN,BROKEN,NONE,NO TEST,INSP/MAINT,"DURING SCHEDULED A1 CHECK, FOUND BOTH AFT EMERGENCY EXTERIOR LIGHTS REMAINING ILLUMINATED WITH SWITCH IN ARM POSITION.REPAIRED BROKEN WIRE AT BATTERY PACK  PER BOEING M/M."
96081500362,8/6/1996 0:00:00,SWAA,59SW,21811,BOEING,737,CABIN,DISCHARGED,NONE,NO TEST,INSP/MAINT,"DURING SCHEDULED T-CHECK, FOUND  AFT ENTRY DOOR AND AFT SERVICE DOOR EXTERIOR EXIT LIGHTS INOPERATIVE.  REPLACED BATTERY PER BOEING M/M."
96081500363,8/5/1996 0:00:00,SWAA,60SW,21812,BOEING,737,CABIN,DISCHARGED,NONE,NO TEST,INSP/MAINT,"DURING SCHEDULED SV CHECK, FOUND OVERWING EXIT EXTERIOR EXIT LIGHTS INOPERATIVE.   REPLACED BATTERY PER BOEING M/M."
